image_nr,image_name,file_path,cr
7824,ear_02s.jpg,images/ear/ear_02s.jpg,0.902439024
7825,ear_03s.jpg,images/ear/ear_03s.jpg,0.95
7826,ear_04s.jpg,images/ear/ear_04s.jpg,0.952380952
7827,ear_05s.jpg,images/ear/ear_05s.jpg,0.871794872
7828,ear_06s.jpg,images/ear/ear_06s.jpg,0.820512821
7829,ear_07s.jpg,images/ear/ear_07s.jpg,0.846153846
7830,ear_08s.jpg,images/ear/ear_08s.jpg,0.880952381
7831,ear_09s.jpg,images/ear/ear_09s.jpg,0.977272727
7832,ear_10s.jpg,images/ear/ear_10s.jpg,0.951219512
7833,ear_11s.jpg,images/ear/ear_11s.jpg,0.868421053
7834,ear_12s.jpg,images/ear/ear_12s.jpg,0.8
7835,earplug_01b.jpg,images/earplug/earplug_01b.jpg,0.789473684
7836,earplug_02s.jpg,images/earplug/earplug_02s.jpg,0.853658537
7837,earplug_03s.jpg,images/earplug/earplug_03s.jpg,0.902439024
7838,earplug_04s.jpg,images/earplug/earplug_04s.jpg,0.85
7839,earplug_05s.jpg,images/earplug/earplug_05s.jpg,0.897435897
7840,earplug_06s.jpg,images/earplug/earplug_06s.jpg,0.829268293
7841,earplug_07s.jpg,images/earplug/earplug_07s.jpg,0.906976744
7842,earplug_08s.jpg,images/earplug/earplug_08s.jpg,0.829268293
7843,earplug_09s.jpg,images/earplug/earplug_09s.jpg,0.894736842
7844,earplug_10s.jpg,images/earplug/earplug_10s.jpg,0.8
7845,earplug_11s.jpg,images/earplug/earplug_11s.jpg,0.756097561
7846,earplug_12s.jpg,images/earplug/earplug_12s.jpg,0.692307692
7847,earplug_13s.jpg,images/earplug/earplug_13s.jpg,0.790697674
7848,earring_01b.jpg,images/earring/earring_01b.jpg,0.775
7849,earring_02s.jpg,images/earring/earring_02s.jpg,0.45
7850,earring_03n.jpg,images/earring/earring_03n.jpg,0.87804878
7851,earring_04n.jpg,images/earring/earring_04n.jpg,0.769230769
7852,earring_05s.jpg,images/earring/earring_05s.jpg,0.725
7853,earring_06n.jpg,images/earring/earring_06n.jpg,0.75
7854,earring_07n.jpg,images/earring/earring_07n.jpg,0.871794872
7855,earring_08n.jpg,images/earring/earring_08n.jpg,0.820512821
7856,earring_09s.jpg,images/earring/earring_09s.jpg,0.710526316
7857,earring_10s.jpg,images/earring/earring_10s.jpg,0.85
7858,earring_11n.jpg,images/earring/earring_11n.jpg,0.829268293
7859,earring_12s.jpg,images/earring/earring_12s.jpg,0.829268293
7860,earring_13n.jpg,images/earring/earring_13n.jpg,0.8
7861,earring_14n.jpg,images/earring/earring_14n.jpg,0.785714286
7862,earring_15n.jpg,images/earring/earring_15n.jpg,0.853658537
7863,earring_16n.jpg,images/earring/earring_16n.jpg,0.775
7864,earwig_01b.jpg,images/earwig/earwig_01b.jpg,0.769230769
7865,earwig_02s.jpg,images/earwig/earwig_02s.jpg,0.842105263
7866,earwig_03s.jpg,images/earwig/earwig_03s.jpg,0.658536585
7867,earwig_04s.jpg,images/earwig/earwig_04s.jpg,0.829268293
7868,earwig_05s.jpg,images/earwig/earwig_05s.jpg,0.825
7869,earwig_06n.jpg,images/earwig/earwig_06n.jpg,0.813953488
7870,earwig_07n.jpg,images/earwig/earwig_07n.jpg,0.75
7871,earwig_08n.jpg,images/earwig/earwig_08n.jpg,0.846153846
7872,earwig_09s.jpg,images/earwig/earwig_09s.jpg,0.707317073
7873,earwig_10n.jpg,images/earwig/earwig_10n.jpg,0.769230769
7874,earwig_11s.jpg,images/earwig/earwig_11s.jpg,0.833333333
7875,earwig_12s.jpg,images/earwig/earwig_12s.jpg,0.782608696
7876,earwig_13n.jpg,images/earwig/earwig_13n.jpg,0.7
7877,earwig_14n.jpg,images/earwig/earwig_14n.jpg,0.875
7878,easel_01b.jpg,images/easel/easel_01b.jpg,0.789473684
7879,easel_02s.jpg,images/easel/easel_02s.jpg,0.8
7880,easel_03s.jpg,images/easel/easel_03s.jpg,0.75
7881,easel_04s.jpg,images/easel/easel_04s.jpg,0.717948718
7882,easel_05s.jpg,images/easel/easel_05s.jpg,0.738095238
7883,easel_06s.jpg,images/easel/easel_06s.jpg,0.813953488
7884,easel_07s.jpg,images/easel/easel_07s.jpg,0.756097561
7885,easel_08s.jpg,images/easel/easel_08s.jpg,0.785714286
7886,easel_09s.jpg,images/easel/easel_09s.jpg,0.794871795
7887,easel_10s.jpg,images/easel/easel_10s.jpg,0.43902439
7888,easel_11s.jpg,images/easel/easel_11s.jpg,0.625
7889,easel_12s.jpg,images/easel/easel_12s.jpg,0.738095238
7890,easel_13s.jpg,images/easel/easel_13s.jpg,0.818181818
7891,easel_14s.jpg,images/easel/easel_14s.jpg,0.8
7892,easel_15s.jpg,images/easel/easel_15s.jpg,0.9
7893,easel_16s.jpg,images/easel/easel_16s.jpg,0.902439024
7894,easter_egg_01b.jpg,images/easter_egg/easter_egg_01b.jpg,0.743589744
7895,easter_egg_02s.jpg,images/easter_egg/easter_egg_02s.jpg,0.87804878
7896,easter_egg_03s.jpg,images/easter_egg/easter_egg_03s.jpg,0.829268293
7897,easter_egg_04s.jpg,images/easter_egg/easter_egg_04s.jpg,0.8
7898,easter_egg_05s.jpg,images/easter_egg/easter_egg_05s.jpg,0.752439024
7899,easter_egg_06s.jpg,images/easter_egg/easter_egg_06s.jpg,0.880952381
7900,easter_egg_07s.jpg,images/easter_egg/easter_egg_07s.jpg,0.813953488
7901,easter_egg_08s.jpg,images/easter_egg/easter_egg_08s.jpg,0.818181818
7902,easter_egg_09s.jpg,images/easter_egg/easter_egg_09s.jpg,0.775609756
7903,easter_egg_10s.jpg,images/easter_egg/easter_egg_10s.jpg,0.829268293
7904,easter_egg_11s.jpg,images/easter_egg/easter_egg_11s.jpg,0.825
7905,easter_egg_12s.jpg,images/easter_egg/easter_egg_12s.jpg,0.775
7906,easter_egg_13s.jpg,images/easter_egg/easter_egg_13s.jpg,0.9
7907,easter_egg_14s.jpg,images/easter_egg/easter_egg_14s.jpg,0.756097561
7908,easter_egg_15s.jpg,images/easter_egg/easter_egg_15s.jpg,0.88372093
7909,eclair_01b.jpg,images/eclair/eclair_01b.jpg,0.820512821
7910,eclair_02s.jpg,images/eclair/eclair_02s.jpg,0.769230769
7911,eclair_03s.jpg,images/eclair/eclair_03s.jpg,0.829268293
7912,eclair_04s.jpg,images/eclair/eclair_04s.jpg,0.975
7913,eclair_05s.jpg,images/eclair/eclair_05s.jpg,0.871794872
7914,eclair_06s.jpg,images/eclair/eclair_06s.jpg,0.860465116
7915,eclair_07s.jpg,images/eclair/eclair_07s.jpg,0.619047619
7916,eclair_08s.jpg,images/eclair/eclair_08s.jpg,0.743589744
7917,eclair_09s.jpg,images/eclair/eclair_09s.jpg,0.829268293
7918,eclair_10s.jpg,images/eclair/eclair_10s.jpg,0.743589744
7919,eclair_11s.jpg,images/eclair/eclair_11s.jpg,0.815789474
7920,eclair_12s.jpg,images/eclair/eclair_12s.jpg,0.775
7921,eclair_13s.jpg,images/eclair/eclair_13s.jpg,0.8
7922,eclair_14s.jpg,images/eclair/eclair_14s.jpg,0.804878049
7923,eel_01b.jpg,images/eel/eel_01b.jpg,0.743589744
7924,eel_02s.jpg,images/eel/eel_02s.jpg,0.9
7925,eel_03s.jpg,images/eel/eel_03s.jpg,0.860465116
7926,eel_04s.jpg,images/eel/eel_04s.jpg,0.761904762
7927,eel_05s.jpg,images/eel/eel_05s.jpg,0.888888889
7928,eel_06s.jpg,images/eel/eel_06s.jpg,0.829268293
7929,eel_07s.jpg,images/eel/eel_07s.jpg,0.928571429
7930,eel_08s.jpg,images/eel/eel_08s.jpg,0.926829268
7931,eel_09s.jpg,images/eel/eel_09s.jpg,0.785714286
7932,eel_10s.jpg,images/eel/eel_10s.jpg,0.65
7933,eel_11s.jpg,images/eel/eel_11s.jpg,0.857142857
7934,eel_12s.jpg,images/eel/eel_12s.jpg,0.88372093
7935,egg_01b.jpg,images/egg/egg_01b.jpg,0.898717949
7936,egg_02s.jpg,images/egg/egg_02s.jpg,0.731707317
7937,egg_03s.jpg,images/egg/egg_03s.jpg,0.875
7938,egg_04s.jpg,images/egg/egg_04s.jpg,0.897435897
7939,egg_05s.jpg,images/egg/egg_05s.jpg,0.906976744
7940,egg_06s.jpg,images/egg/egg_06s.jpg,0.65
7941,egg_07s.jpg,images/egg/egg_07s.jpg,0.825
7942,egg_08s.jpg,images/egg/egg_08s.jpg,0.825
7943,egg_09s.jpg,images/egg/egg_09s.jpg,0.85
7944,egg_10s.jpg,images/egg/egg_10s.jpg,0.871794872
7945,egg_11s.jpg,images/egg/egg_11s.jpg,0.820512821
7946,egg_12s.jpg,images/egg/egg_12s.jpg,0.829268293
7947,egg_13s.jpg,images/egg/egg_13s.jpg,0.95
7948,egg_14s.jpg,images/egg/egg_14s.jpg,0.85
7949,egg_15s.jpg,images/egg/egg_15s.jpg,0.790697674
7950,egg_roll_01b.jpg,images/egg_roll/egg_roll_01b.jpg,0.902439024
7951,egg_roll_02s.jpg,images/egg_roll/egg_roll_02s.jpg,0.820512821
7952,egg_roll_03n.jpg,images/egg_roll/egg_roll_03n.jpg,0.902439024
7953,egg_roll_04s.jpg,images/egg_roll/egg_roll_04s.jpg,0.820512821
7954,egg_roll_05s.jpg,images/egg_roll/egg_roll_05s.jpg,0.871794872
7955,egg_roll_06s.jpg,images/egg_roll/egg_roll_06s.jpg,0.790697674
7956,egg_roll_07n.jpg,images/egg_roll/egg_roll_07n.jpg,0.76744186
7957,egg_roll_08n.jpg,images/egg_roll/egg_roll_08n.jpg,0.804878049
7958,egg_roll_09n.jpg,images/egg_roll/egg_roll_09n.jpg,0.974358974
7959,egg_roll_10s.jpg,images/egg_roll/egg_roll_10s.jpg,0.87804878
7960,egg_roll_11s.jpg,images/egg_roll/egg_roll_11s.jpg,0.804878049
7961,egg_roll_12n.jpg,images/egg_roll/egg_roll_12n.jpg,0.725
7962,eggbeater_01b.jpg,images/eggbeater/eggbeater_01b.jpg,0.674418605
7963,eggbeater_02s.jpg,images/eggbeater/eggbeater_02s.jpg,0.805458769
7964,eggbeater_03s.jpg,images/eggbeater/eggbeater_03s.jpg,0.804878049
7965,eggbeater_04s.jpg,images/eggbeater/eggbeater_04s.jpg,0.820512821
7966,eggbeater_05s.jpg,images/eggbeater/eggbeater_05s.jpg,0.692307692
7967,eggbeater_06s.jpg,images/eggbeater/eggbeater_06s.jpg,0.642857143
7968,eggbeater_07s.jpg,images/eggbeater/eggbeater_07s.jpg,0.820512821
7969,eggbeater_08s.jpg,images/eggbeater/eggbeater_08s.jpg,0.804878049
7970,eggbeater_09s.jpg,images/eggbeater/eggbeater_09s.jpg,0.75
7971,eggbeater_10s.jpg,images/eggbeater/eggbeater_10s.jpg,0.6
7972,eggbeater_11s.jpg,images/eggbeater/eggbeater_11s.jpg,0.7
7973,eggbeater_12s.jpg,images/eggbeater/eggbeater_12s.jpg,0.825
7974,eggbeater_13s.jpg,images/eggbeater/eggbeater_13s.jpg,0.682926829
7975,eggbeater_14s.jpg,images/eggbeater/eggbeater_14s.jpg,0.75
7976,eggbeater_15s.jpg,images/eggbeater/eggbeater_15s.jpg,0.775
7977,eggbeater_16s.jpg,images/eggbeater/eggbeater_16s.jpg,0.707317073
7978,eggbeater_17s.jpg,images/eggbeater/eggbeater_17s.jpg,0.682926829
7979,eggnog_01b.jpg,images/eggnog/eggnog_01b.jpg,0.804878049
7980,eggnog_02s.jpg,images/eggnog/eggnog_02s.jpg,0.8
7981,eggnog_03s.jpg,images/eggnog/eggnog_03s.jpg,0.80952381
7982,eggnog_04s.jpg,images/eggnog/eggnog_04s.jpg,0.731707317
7983,eggnog_05s.jpg,images/eggnog/eggnog_05s.jpg,0.87804878
7984,eggnog_06s.jpg,images/eggnog/eggnog_06s.jpg,0.87804878
7985,eggnog_07s.jpg,images/eggnog/eggnog_07s.jpg,0.717948718
7986,eggnog_08s.jpg,images/eggnog/eggnog_08s.jpg,0.69047619
7987,eggnog_09s.jpg,images/eggnog/eggnog_09s.jpg,0.837837838
7988,eggnog_10s.jpg,images/eggnog/eggnog_10s.jpg,0.825
7989,eggnog_11s.jpg,images/eggnog/eggnog_11s.jpg,0.9
7990,eggnog_12s.jpg,images/eggnog/eggnog_12s.jpg,0.857142857
7991,eggplant_01b.jpg,images/eggplant/eggplant_01b.jpg,0.794871795
7992,eggplant_02s.jpg,images/eggplant/eggplant_02s.jpg,0.857142857
7993,eggplant_03s.jpg,images/eggplant/eggplant_03s.jpg,0.8
7994,eggplant_04s.jpg,images/eggplant/eggplant_04s.jpg,0.87804878
7995,eggplant_05n.jpg,images/eggplant/eggplant_05n.jpg,0.794871795
7996,eggplant_06s.jpg,images/eggplant/eggplant_06s.jpg,0.868421053
7997,eggplant_07s.jpg,images/eggplant/eggplant_07s.jpg,0.921052632
7998,eggplant_08s.jpg,images/eggplant/eggplant_08s.jpg,0.756097561
7999,eggplant_09s.jpg,images/eggplant/eggplant_09s.jpg,0.871794872
8000,eggplant_10s.jpg,images/eggplant/eggplant_10s.jpg,0.840909091
8001,eggplant_11s.jpg,images/eggplant/eggplant_11s.jpg,0.902439024
8002,eggplant_12s.jpg,images/eggplant/eggplant_12s.jpg,0.860465116
8003,eggshell_01b.jpg,images/eggshell/eggshell_01b.jpg,0.875
8004,eggshell_02s.jpg,images/eggshell/eggshell_02s.jpg,0.904761905
8005,eggshell_03s.jpg,images/eggshell/eggshell_03s.jpg,0.925
8006,eggshell_04s.jpg,images/eggshell/eggshell_04s.jpg,0.75
8007,eggshell_05s.jpg,images/eggshell/eggshell_05s.jpg,0.829268293
8008,eggshell_06s.jpg,images/eggshell/eggshell_06s.jpg,0.846153846
8009,eggshell_07s.jpg,images/eggshell/eggshell_07s.jpg,0.7
8010,eggshell_08s.jpg,images/eggshell/eggshell_08s.jpg,0.85
8011,eggshell_09s.jpg,images/eggshell/eggshell_09s.jpg,0.846153846
8012,eggshell_10s.jpg,images/eggshell/eggshell_10s.jpg,0.780487805
8013,eggshell_11s.jpg,images/eggshell/eggshell_11s.jpg,0.833333333
8014,eggshell_12s.jpg,images/eggshell/eggshell_12s.jpg,0.769230769
8015,eggshell_13s.jpg,images/eggshell/eggshell_13s.jpg,0.8
8016,eggshell_14s.jpg,images/eggshell/eggshell_14s.jpg,0.868421053
8017,elbow_01b.jpg,images/elbow/elbow_01b.jpg,0.853658537
8018,elbow_02s.jpg,images/elbow/elbow_02s.jpg,0.926829268
8019,elbow_03s.jpg,images/elbow/elbow_03s.jpg,0.833333333
8020,elbow_04s.jpg,images/elbow/elbow_04s.jpg,0.897435897
8021,elbow_05s.jpg,images/elbow/elbow_05s.jpg,0.825
8022,elbow_06s.jpg,images/elbow/elbow_06s.jpg,0.833333333
8023,elbow_07s.jpg,images/elbow/elbow_07s.jpg,0.857142857
8024,elbow_08s.jpg,images/elbow/elbow_08s.jpg,0.75
8025,elbow_09s.jpg,images/elbow/elbow_09s.jpg,0.829268293
8026,elbow_10s.jpg,images/elbow/elbow_10s.jpg,0.85
8027,elbow_11s.jpg,images/elbow/elbow_11s.jpg,0.75
8028,elbow_12s.jpg,images/elbow/elbow_12s.jpg,0.951219512
8029,elbow_13s.jpg,images/elbow/elbow_13s.jpg,0.829268293
8030,elbow_14s.jpg,images/elbow/elbow_14s.jpg,0.951219512
8031,electric_chair_01b.jpg,images/electric_chair/electric_chair_01b.jpg,0.804878049
8032,electric_chair_02s.jpg,images/electric_chair/electric_chair_02s.jpg,0.875
8033,electric_chair_03s.jpg,images/electric_chair/electric_chair_03s.jpg,0.875
8034,electric_chair_04s.jpg,images/electric_chair/electric_chair_04s.jpg,0.921052632
8035,electric_chair_05s.jpg,images/electric_chair/electric_chair_05s.jpg,0.842105263
8036,electric_chair_06s.jpg,images/electric_chair/electric_chair_06s.jpg,0.829268293
8037,electric_chair_07s.jpg,images/electric_chair/electric_chair_07s.jpg,0.842105263
8038,electric_chair_08s.jpg,images/electric_chair/electric_chair_08s.jpg,0.875
8039,electric_chair_09s.jpg,images/electric_chair/electric_chair_09s.jpg,0.769230769
8040,electric_chair_10s.jpg,images/electric_chair/electric_chair_10s.jpg,0.717948718
8041,electric_chair_11s.jpg,images/electric_chair/electric_chair_11s.jpg,0.75
8042,electric_chair_12s.jpg,images/electric_chair/electric_chair_12s.jpg,0.87804878
8043,elephant_01b.jpg,images/elephant/elephant_01b.jpg,0.761904762
8044,elephant_02n.jpg,images/elephant/elephant_02n.jpg,0.871794872
8045,elephant_03n.jpg,images/elephant/elephant_03n.jpg,0.871794872
8046,elephant_04n.jpg,images/elephant/elephant_04n.jpg,0.88372093
8047,elephant_05n.jpg,images/elephant/elephant_05n.jpg,0.780487805
8048,elephant_06n.jpg,images/elephant/elephant_06n.jpg,0.886363636
8049,elephant_07n.jpg,images/elephant/elephant_07n.jpg,0.780487805
8050,elephant_08n.jpg,images/elephant/elephant_08n.jpg,0.769230769
8051,elephant_09n.jpg,images/elephant/elephant_09n.jpg,0.925
8052,elephant_10n.jpg,images/elephant/elephant_10n.jpg,0.717948718
8053,elephant_11n.jpg,images/elephant/elephant_11n.jpg,0.731707317
8054,elephant_12n.jpg,images/elephant/elephant_12n.jpg,0.868421053
8055,emerald_01b.jpg,images/emerald/emerald_01b.jpg,0.725
8056,emerald_02s.jpg,images/emerald/emerald_02s.jpg,0.772727273
8057,emerald_03s.jpg,images/emerald/emerald_03s.jpg,0.9
8058,emerald_04s.jpg,images/emerald/emerald_04s.jpg,0.744186047
8059,emerald_05n.jpg,images/emerald/emerald_05n.jpg,0.794871795
8060,emerald_06s.jpg,images/emerald/emerald_06s.jpg,0.833333333
8061,emerald_07s.jpg,images/emerald/emerald_07s.jpg,0.860465116
8062,emerald_08n.jpg,images/emerald/emerald_08n.jpg,0.775
8063,emerald_09s.jpg,images/emerald/emerald_09s.jpg,0.853658537
8064,emerald_10s.jpg,images/emerald/emerald_10s.jpg,0.853658537
8065,emerald_11s.jpg,images/emerald/emerald_11s.jpg,0.682926829
8066,emerald_12s.jpg,images/emerald/emerald_12s.jpg,0.853658537
8067,enchilada_01b.jpg,images/enchilada/enchilada_01b.jpg,0.731707317
8068,enchilada_02s.jpg,images/enchilada/enchilada_02s.jpg,0.897435897
8069,enchilada_03s.jpg,images/enchilada/enchilada_03s.jpg,0.697674419
8070,enchilada_04s.jpg,images/enchilada/enchilada_04s.jpg,0.789473684
8071,enchilada_05s.jpg,images/enchilada/enchilada_05s.jpg,0.857142857
8072,enchilada_06s.jpg,images/enchilada/enchilada_06s.jpg,0.75
8073,enchilada_07s.jpg,images/enchilada/enchilada_07s.jpg,0.775
8074,enchilada_08s.jpg,images/enchilada/enchilada_08s.jpg,0.829268293
8075,enchilada_09s.jpg,images/enchilada/enchilada_09s.jpg,0.794871795
8076,enchilada_10s.jpg,images/enchilada/enchilada_10s.jpg,0.875
8077,enchilada_11s.jpg,images/enchilada/enchilada_11s.jpg,0.875
8078,enchilada_12s.jpg,images/enchilada/enchilada_12s.jpg,0.69047619
8079,enchilada_13s.jpg,images/enchilada/enchilada_13s.jpg,0.780487805
8080,enchilada_14s.jpg,images/enchilada/enchilada_14s.jpg,0.780487805
8081,enchilada_15s.jpg,images/enchilada/enchilada_15s.jpg,0.756097561
8082,enchilada_16s.jpg,images/enchilada/enchilada_16s.jpg,0.714285714
8083,engine_01b.jpg,images/engine/engine_01b.jpg,0.714285714
8084,engine_02s.jpg,images/engine/engine_02s.jpg,0.8
8085,engine_03s.jpg,images/engine/engine_03s.jpg,0.697674419
8086,engine_04s.jpg,images/engine/engine_04s.jpg,0.613636364
8087,engine_05s.jpg,images/engine/engine_05s.jpg,0.710526316
8088,engine_06s.jpg,images/engine/engine_06s.jpg,0.8
8089,engine_07s.jpg,images/engine/engine_07s.jpg,0.75
8090,engine_08s.jpg,images/engine/engine_08s.jpg,0.756097561
8091,engine_09s.jpg,images/engine/engine_09s.jpg,0.794871795
8092,engine_10s.jpg,images/engine/engine_10s.jpg,0.5
8093,engine_11s.jpg,images/engine/engine_11s.jpg,0.6
8094,engine_12s.jpg,images/engine/engine_12s.jpg,0.707317073
8095,envelope_01b.jpg,images/envelope/envelope_01b.jpg,0.794871795
8096,envelope_02s.jpg,images/envelope/envelope_02s.jpg,0.769230769
8097,envelope_03s.jpg,images/envelope/envelope_03s.jpg,0.875
8098,envelope_04s.jpg,images/envelope/envelope_04s.jpg,0.833333333
8099,envelope_05s.jpg,images/envelope/envelope_05s.jpg,0.682926829
8100,envelope_06s.jpg,images/envelope/envelope_06s.jpg,0.769230769
8101,envelope_07s.jpg,images/envelope/envelope_07s.jpg,0.790697674
8102,envelope_08n.jpg,images/envelope/envelope_08n.jpg,0.775
8103,envelope_09s.jpg,images/envelope/envelope_09s.jpg,0.902439024
8104,envelope_10s.jpg,images/envelope/envelope_10s.jpg,0.880952381
8105,envelope_11s.jpg,images/envelope/envelope_11s.jpg,0.704545455
8106,envelope_12s.jpg,images/envelope/envelope_12s.jpg,0.666666667
8107,eraser_01s.jpg,images/eraser/eraser_01s.jpg,0.894736842
8108,eraser_02s.jpg,images/eraser/eraser_02s.jpg,0.846153846
8109,eraser_03s.jpg,images/eraser/eraser_03s.jpg,0.875
8110,eraser_04s.jpg,images/eraser/eraser_04s.jpg,0.846153846
8111,eraser_05s.jpg,images/eraser/eraser_05s.jpg,0.871794872
8112,eraser_06s.jpg,images/eraser/eraser_06s.jpg,0.9
8113,eraser_07s.jpg,images/eraser/eraser_07s.jpg,0.825
8114,eraser_08s.jpg,images/eraser/eraser_08s.jpg,0.8
8115,eraser_09s.jpg,images/eraser/eraser_09s.jpg,0.871794872
8116,eraser_10s.jpg,images/eraser/eraser_10s.jpg,0.789473684
8117,eraser_11s.jpg,images/eraser/eraser_11s.jpg,0.880952381
8118,eraser_12s.jpg,images/eraser/eraser_12s.jpg,0.846153846
8119,espresso_01b.jpg,images/espresso/espresso_01b.jpg,0.714285714
8120,espresso_02s.jpg,images/espresso/espresso_02s.jpg,0.825
8121,espresso_03s.jpg,images/espresso/espresso_03s.jpg,0.820512821
8122,espresso_04s.jpg,images/espresso/espresso_04s.jpg,0.825
8123,espresso_05s.jpg,images/espresso/espresso_05s.jpg,0.825
8124,espresso_06s.jpg,images/espresso/espresso_06s.jpg,0.775
8125,espresso_07s.jpg,images/espresso/espresso_07s.jpg,0.868421053
8126,espresso_08s.jpg,images/espresso/espresso_08s.jpg,0.772727273
8127,espresso_09s.jpg,images/espresso/espresso_09s.jpg,0.85
8128,espresso_10s.jpg,images/espresso/espresso_10s.jpg,0.641025641
8129,espresso_11s.jpg,images/espresso/espresso_11s.jpg,0.869565217
8130,espresso_12s.jpg,images/espresso/espresso_12s.jpg,0.785714286
8131,exerciser_01b.jpg,images/exerciser/exerciser_01b.jpg,0.829268293
8132,exerciser_02s.jpg,images/exerciser/exerciser_02s.jpg,0.904761905
8133,exerciser_03s.jpg,images/exerciser/exerciser_03s.jpg,0.743589744
8134,exerciser_04s.jpg,images/exerciser/exerciser_04s.jpg,0.9
8135,exerciser_05s.jpg,images/exerciser/exerciser_05s.jpg,0.780487805
8136,exerciser_06s.jpg,images/exerciser/exerciser_06s.jpg,0.76744186
8137,exerciser_07s.jpg,images/exerciser/exerciser_07s.jpg,0.717948718
8138,exerciser_08s.jpg,images/exerciser/exerciser_08s.jpg,0.785714286
8139,exerciser_09s.jpg,images/exerciser/exerciser_09s.jpg,0.675
8140,exerciser_10s.jpg,images/exerciser/exerciser_10s.jpg,0.902439024
8141,exerciser_11s.jpg,images/exerciser/exerciser_11s.jpg,0.928571429
8142,exerciser_12s.jpg,images/exerciser/exerciser_12s.jpg,0.725
8143,exhaust_pipe_01b.jpg,images/exhaust_pipe/exhaust_pipe_01b.jpg,0.725
8144,exhaust_pipe_02s.jpg,images/exhaust_pipe/exhaust_pipe_02s.jpg,0.9
8145,exhaust_pipe_03s.jpg,images/exhaust_pipe/exhaust_pipe_03s.jpg,0.697674419
8146,exhaust_pipe_04s.jpg,images/exhaust_pipe/exhaust_pipe_04s.jpg,0.842105263
8147,exhaust_pipe_05s.jpg,images/exhaust_pipe/exhaust_pipe_05s.jpg,0.710526316
8148,exhaust_pipe_06s.jpg,images/exhaust_pipe/exhaust_pipe_06s.jpg,0.794871795
8149,exhaust_pipe_07s.jpg,images/exhaust_pipe/exhaust_pipe_07s.jpg,0.857142857
8150,exhaust_pipe_08s.jpg,images/exhaust_pipe/exhaust_pipe_08s.jpg,0.790697674
8151,exhaust_pipe_09s.jpg,images/exhaust_pipe/exhaust_pipe_09s.jpg,0.804878049
8152,exhaust_pipe_10s.jpg,images/exhaust_pipe/exhaust_pipe_10s.jpg,0.763157895
8153,exhaust_pipe_11s.jpg,images/exhaust_pipe/exhaust_pipe_11s.jpg,0.72972973
8154,exhaust_pipe_12s.jpg,images/exhaust_pipe/exhaust_pipe_12s.jpg,0.58974359
8155,exhaust_pipe_13s.jpg,images/exhaust_pipe/exhaust_pipe_13s.jpg,0.80952381
8156,exhaust_pipe_14s.jpg,images/exhaust_pipe/exhaust_pipe_14s.jpg,0.775
8157,exhaust_pipe_15s.jpg,images/exhaust_pipe/exhaust_pipe_15s.jpg,0.829268293
8158,exhaust_pipe_16s.jpg,images/exhaust_pipe/exhaust_pipe_16s.jpg,0.7
8159,extinguisher_01b.jpg,images/extinguisher/extinguisher_01b.jpg,0.8
8160,extinguisher_02s.jpg,images/extinguisher/extinguisher_02s.jpg,0.820512821
8161,extinguisher_03s.jpg,images/extinguisher/extinguisher_03s.jpg,0.785714286
8162,extinguisher_04s.jpg,images/extinguisher/extinguisher_04s.jpg,0.857142857
8163,extinguisher_05s.jpg,images/extinguisher/extinguisher_05s.jpg,0.658536585
8164,extinguisher_06s.jpg,images/extinguisher/extinguisher_06s.jpg,0.697674419
8165,extinguisher_07s.jpg,images/extinguisher/extinguisher_07s.jpg,0.853658537
8166,extinguisher_08s.jpg,images/extinguisher/extinguisher_08s.jpg,0.761904762
8167,extinguisher_09s.jpg,images/extinguisher/extinguisher_09s.jpg,0.731707317
8168,extinguisher_10s.jpg,images/extinguisher/extinguisher_10s.jpg,0.682926829
8169,extinguisher_11s.jpg,images/extinguisher/extinguisher_11s.jpg,0.820512821
8170,extinguisher_12s.jpg,images/extinguisher/extinguisher_12s.jpg,0.868421053
8171,extinguisher_13s.jpg,images/extinguisher/extinguisher_13s.jpg,0.8
8172,extinguisher_14s.jpg,images/extinguisher/extinguisher_14s.jpg,0.692307692
8173,extinguisher_15s.jpg,images/extinguisher/extinguisher_15s.jpg,0.731707317
8174,extinguisher_16s.jpg,images/extinguisher/extinguisher_16s.jpg,0.794871795
8175,eye_01b.jpg,images/eye/eye_01b.jpg,0.820512821
8176,eye_02s.jpg,images/eye/eye_02s.jpg,0.794871795
8177,eye_03s.jpg,images/eye/eye_03s.jpg,0.790697674
8178,eye_04s.jpg,images/eye/eye_04s.jpg,0.85
8179,eye_05s.jpg,images/eye/eye_05s.jpg,0.775
8180,eye_06s.jpg,images/eye/eye_06s.jpg,0.825
8181,eye_07s.jpg,images/eye/eye_07s.jpg,0.857142857
8182,eye_08s.jpg,images/eye/eye_08s.jpg,0.871794872
8183,eye_09s.jpg,images/eye/eye_09s.jpg,0.923076923
8184,eye_10s.jpg,images/eye/eye_10s.jpg,0.926829268
8185,eye_11s.jpg,images/eye/eye_11s.jpg,0.737516869
8186,eye_12s.jpg,images/eye/eye_12s.jpg,0.780487805
8187,eye_13s.jpg,images/eye/eye_13s.jpg,0.820512821
8188,eye_14s.jpg,images/eye/eye_14s.jpg,0.875
8189,eye_15s.jpg,images/eye/eye_15s.jpg,0.761904762
8190,eye_16s.jpg,images/eye/eye_16s.jpg,0.85
